strategy,game_number,target_word,tier,won,attempts,total_reward,guess_1,feedback_1,hamming_1,levenshtein_1,guess_2,feedback_2,hamming_2,levenshtein_2,guess_3,feedback_3,hamming_3,levenshtein_3,guess_4,feedback_4,hamming_4,levenshtein_4,guess_5,feedback_5,hamming_5,levenshtein_5,guess_6,feedback_6,hamming_6,levenshtein_6,candidates_before_1,candidates_after_1,reduction_rate_1,candidates_before_2,candidates_after_2,reduction_rate_2,candidates_before_3,candidates_after_3,reduction_rate_3,candidates_before_4,candidates_after_4,reduction_rate_4,candidates_before_5,candidates_after_5,reduction_rate_5,candidates_before_6,candidates_after_6,reduction_rate_6
css_then_voi,36,TEDDY,2,True,4,7.4,MOREL,---Y-,5,5,DEANS,YG---,4,4,HEIDI,-G-G-,3.0,3.0,TEDDY,GGGGG,0.0,0.0,,,,,,,,,5629,462,91.79250310890033,462,6,98.7012987012987,6,1,83.33333333333334,1,1,0.0,,,,,,
css_then_voi,37,COLES,2,True,4,8.6,ARNIE,----Y,5,5,PEELS,-Y-YG,4,4,SOLES,-GGGG,1.0,1.0,COLES,GGGGG,0.0,0.0,,,,,,,,,5629,377,93.30254041570439,377,14,96.28647214854111,14,4,71.42857142857143,4,1,75.0,,,,,,
css_then_voi,38,HWANG,2,True,5,6.8,AIRES,Y----,5,5,CANAL,-YY--,5,4,THANG,-YGGG,2.0,2.0,HUANG,G-GGG,1.0,1.0,HWANG,GGGGG,0.0,0.0,,,,,5629,389,93.08935867827323,389,11,97.17223650385604,11,2,81.81818181818183,2,1,50.0,1,1,0.0,,,
css_then_voi,39,WRATH,2,True,4,8.8,STAIR,-YG-Y,4,4,TRACE,YGG--,3,3,GRAFT,-GG-Y,3.0,3.0,WRATH,GGGGG,0.0,0.0,,,,,,,,,5629,25,99.55587138035175,25,7,72.0,7,1,85.71428571428571,1,1,0.0,,,,,,
css_then_voi,40,MACHO,2,True,4,8.4,SLIDE,-----,5,5,CARON,YG-Y-,4,4,MACAO,GGG-G,1.0,1.0,MACHO,GGGGG,0.0,0.0,,,,,,,,,5629,688,87.77758038728015,688,3,99.56395348837209,3,1,66.66666666666666,1,1,0.0,,,,,,
css_then_voi,41,LOPEZ,2,True,4,8.2,GEARS,-Y---,5,5,TONED,-G-G-,3,3,LOVEY,GG-G-,2.0,2.0,LOPEZ,GGGGG,0.0,0.0,,,,,,,,,5629,355,93.69337360099485,355,10,97.1830985915493,10,1,90.0,1,1,0.0,,,,,,
css_then_voi,42,GOODY,2,True,4,9.5,GATES,G----,4,4,GLORY,G-G-G,2,2,GOOFY,GGG-G,1.0,1.0,GOODY,GGGGG,0.0,0.0,,,,,,,,,5629,52,99.07621247113164,52,2,96.15384615384616,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,43,BROTH,2,True,4,8.4,SNORE,--GY-,4,4,DROOL,-GG--,3,3,CROFT,-GG-Y,3.0,3.0,BROTH,GGGGG,0.0,0.0,,,,,,,,,5629,48,99.14727305027536,48,15,68.75,15,1,93.33333333333333,1,1,0.0,,,,,,
css_then_voi,44,VERDE,2,True,3,10.4,DARES,Y-GY-,4,4,LORDE,--GGG,2,2,VERDE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,7,99.87564398649849,7,1,85.71428571428571,1,1,0.0,,,,,,,,,
css_then_voi,45,TAMED,2,True,4,9.0,ANISE,Y---Y,5,5,DEMAR,YYGY-,4,4,FAMED,-GGGG,1.0,1.0,TAMED,GGGGG,0.0,0.0,,,,,,,,,5629,251,95.54094865873157,251,2,99.20318725099602,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,46,LEAFS,2,True,5,8.6,SOREN,Y--Y-,5,5,LEAST,GGGY-,2,2,LEADS,GGG-G,1.0,1.0,LEAKS,GGG-G,1.0,1.0,LEAFS,GGGGG,0.0,0.0,,,,,5629,170,96.9799253863919,170,4,97.6470588235294,4,3,25.0,3,2,33.33333333333333,2,1,50.0,,,
css_then_voi,47,YACHT,2,True,3,9.4,SONAR,---Y-,5,5,LATHE,-GYG-,3,3,YACHT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,457,91.88132883283,457,1,99.78118161925602,1,1,0.0,,,,,,,,,
css_then_voi,48,MESSY,2,True,2,10.6,YATES,Y--YY,5,5,MESSY,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,5,99.91117427607034,5,1,80.0,,,,,,,,,,,,
css_then_voi,49,RYDER,2,True,3,9.5,RAILS,G----,4,4,ROUEN,G--G-,3,3,RYDER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,59,98.95185645763013,59,3,94.91525423728814,3,1,66.66666666666666,,,,,,,,,
css_then_voi,50,MOTIF,2,True,3,9.2,LATER,--G--,4,4,PITTS,-YG--,4,4,MOTIF,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,48,99.14727305027536,48,1,97.91666666666666,1,1,0.0,,,,,,,,,
css_then_voi,51,RAVEN,2,True,4,9.4,HARES,-GYG-,3,3,LATER,-G-GY,3,3,RACED,GG-G-,2.0,2.0,RAVEN,GGGGG,0.0,0.0,,,,,,,,,5629,50,99.1117427607035,50,7,86.0,7,2,71.42857142857143,2,1,50.0,,,,,,
css_then_voi,52,REICH,2,True,4,8.1,YEARS,-G-Y-,4,4,NERVE,-GY--,4,4,REMIT,GG-Y-,3.0,3.0,REICH,GGGGG,0.0,0.0,,,,,,,,,5629,72,98.72090957541305,72,14,80.55555555555556,14,2,85.71428571428571,2,1,50.0,,,,,,
css_then_voi,53,ICONS,2,True,4,7.9,GALES,----G,4,4,TORUS,-Y--G,4,4,SNOWS,-YG-G,3.0,3.0,ICONS,GGGGG,0.0,0.0,,,,,,,,,5629,264,95.31000177651447,264,10,96.21212121212122,10,1,90.0,1,1,0.0,,,,,,
css_then_voi,54,SILKY,2,True,3,10.2,SIENA,GG---,3,3,SIKHS,GGY--,3,3,SILKY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,13,99.76905311778292,13,1,92.3076923076923,1,1,0.0,,,,,,,,,
css_then_voi,55,CARVE,2,True,4,10.2,EUROS,Y-G--,4,4,CARTE,GGG-G,1,1,CARPE,GGG-G,1.0,1.0,CARVE,GGGGG,0.0,0.0,,,,,,,,,5629,94,98.33007639012258,94,3,96.80851063829788,3,2,33.33333333333333,2,1,50.0,,,,,,
css_then_voi,56,LAGER,2,True,3,9.9,SORTA,--Y-Y,5,5,BADER,-G-GG,2,2,LAGER,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,246,95.62977438266121,246,26,89.43089430894308,26,1,96.15384615384616,,,,,,,,,
css_then_voi,57,JERKS,2,True,5,8.2,DENIS,-G--G,3,3,REELS,YG--G,3,3,HERBS,-GG-G,2.0,2.0,PERKS,-GGGG,1.0,1.0,JERKS,GGGGG,0.0,0.0,,,,,5629,112,98.01030378397584,112,21,81.25,21,6,71.42857142857143,6,1,83.33333333333334,1,1,0.0,,,
css_then_voi,58,LOTUS,2,True,5,7.9,MALES,--Y-G,4,4,SOILS,-G-YG,3,3,LOONS,GG--G,2.0,2.0,LOCUS,GG-GG,1.0,1.0,LOTUS,GGGGG,0.0,0.0,,,,,5629,64,98.86303073370047,64,11,82.8125,11,5,54.54545454545454,5,1,80.0,1,1,0.0,,,
css_then_voi,59,LACEY,2,True,5,6.6,PASTE,-G--Y,4,4,BARED,-G-G-,3,3,HALEN,-GYG-,3.0,3.0,GAVEL,-G-GY,3.0,3.0,LACEY,GGGGG,0.0,0.0,,,,,5629,106,98.11689465269143,106,19,82.0754716981132,19,3,84.21052631578947,3,1,66.66666666666666,1,1,0.0,,,
css_then_voi,60,TUDOR,2,True,6,5.3,ROSIE,YY---,5,5,ARGON,-Y-G-,4,4,THROB,G-YG-,3.0,3.0,TUMOR,GG-GG,1.0,1.0,TUTOR,GG-GG,1.0,1.0,TUDOR,GGGGG,0.0,0.0,5629,137,97.56617516432759,137,11,91.97080291970804,11,3,72.72727272727273,3,2,33.33333333333333,2,1,50.0,1,1,0.0
css_then_voi,61,QUOTA,2,True,4,7.8,BATES,-YY--,5,5,TRAIT,Y-Y--,5,5,PUNTA,-G-GG,2.0,2.0,QUOTA,GGGGG,0.0,0.0,,,,,,,,,5629,85,98.48996269319595,85,8,90.58823529411765,8,1,87.5,1,1,0.0,,,,,,
css_then_voi,62,MOURN,2,True,4,8.0,STARE,---G-,4,4,LORRY,-G-G-,3,3,GOPRO,-G-G-,3.0,3.0,MOURN,GGGGG,0.0,0.0,,,,,,,,,5629,29,99.48481080120803,29,3,89.65517241379311,3,1,66.66666666666666,1,1,0.0,,,,,,
css_then_voi,63,PROMO,2,True,3,10.2,MAINE,Y----,5,5,PROMS,GGGG-,1,1,PROMO,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,79,98.59655356191152,79,1,98.73417721518987,1,1,0.0,,,,,,,,,
css_then_voi,64,CASTE,2,True,4,8.3,BARON,-G---,4,4,MALES,-G-YY,4,4,SAUCE,YG-YG,3.0,3.0,CASTE,GGGGG,0.0,0.0,,,,,,,,,5629,419,92.55640433469533,419,10,97.61336515513126,10,1,90.0,1,1,0.0,,,,,,
css_then_voi,65,CAPRI,2,True,4,8.1,LANES,-G---,4,4,MARTA,-GY--,4,4,RAPID,YGGY-,3.0,3.0,CAPRI,GGGGG,0.0,0.0,,,,,,,,,5629,229,95.93178184402203,229,17,92.57641921397381,17,1,94.11764705882352,1,1,0.0,,,,,,
css_then_voi,66,ALIAS,2,True,4,8.0,SANTO,YY---,5,5,REALS,--YYG,4,4,LUCAS,Y--GG,3.0,3.0,ALIAS,GGGGG,0.0,0.0,,,,,,,,,5629,168,97.01545567596376,168,4,97.61904761904762,4,1,75.0,1,1,0.0,,,,,,
css_then_voi,67,PADDY,2,True,5,6.7,SKATE,--Y--,5,5,MARIN,-G---,4,4,BADLY,-GG-G,2.0,2.0,DADDY,-GGGG,1.0,1.0,PADDY,GGGGG,0.0,0.0,,,,,5629,605,89.25208740451235,605,56,90.74380165289256,56,3,94.64285714285714,3,2,33.33333333333333,2,1,50.0,,,
css_then_voi,68,BLOBS,3,True,6,5.2,DARES,----G,4,4,LIONS,Y-G-G,3,3,CLOGS,-GG-G,2.0,2.0,PLOWS,-GG-G,2.0,2.0,SLOTS,-GG-G,2.0,2.0,BLOBS,GGGGG,0.0,0.0,5629,268,95.23894119737076,268,19,92.91044776119402,19,9,52.63157894736842,9,3,66.66666666666666,3,1,66.66666666666666,1,1,0.0
css_then_voi,69,DILLY,3,False,7,-10.0,CORES,-----,5,5,TALIA,--GY-,4,4,MILKY,-GG-G,2.0,2.0,BILLY,-GGGG,1.0,1.0,WILLY,-GGGG,1.0,1.0,NILLY,-GGGG,1.0,1.0,5629,592,89.48303428672943,592,12,97.97297297297297,12,8,33.33333333333333,8,7,12.5,7,6,14.285714285714285,6,5,16.666666666666664
css_then_voi,70,GUTSY,3,True,4,7.699999999999999,TONES,Y---Y,5,5,SHIRT,Y---Y,5,5,DUSTY,-GYYG,3.0,3.0,GUTSY,GGGGG,0.0,0.0,,,,,,,,,5629,90,98.4011369692663,90,10,88.88888888888889,10,1,90.0,1,1,0.0,,,,,,
css_then_voi,71,TABOR,3,True,4,7.9,CANES,-G---,4,4,MARLA,-GY--,4,4,RABID,YGG--,3.0,3.0,TABOR,GGGGG,0.0,0.0,,,,,,,,,5629,265,95.29223663172854,265,19,92.83018867924528,19,2,89.47368421052632,2,1,50.0,,,,,,
css_then_voi,72,INLAY,3,True,3,9.4,LINES,YYY--,5,4,ALIGN,YYY-Y,5,5,INLAY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,22,99.60916681470954,22,2,90.9090909090909,2,1,50.0,,,,,,,,,
css_then_voi,73,AHHHH,3,True,3,9.1,HANES,YY---,5,5,CHARA,-GY--,4,4,AHHHH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,53,99.05844732634571,53,2,96.22641509433963,2,1,50.0,,,,,,,,,
css_then_voi,74,ROUEN,3,True,3,10.7,LOSER,-G-GY,3,3,RODEO,GG-G-,2,2,ROUEN,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,11,99.80458340735477,11,2,81.81818181818183,2,1,50.0,,,,,,,,,
css_then_voi,75,BUENA,3,True,4,6.9,CATER,-Y-Y-,5,5,DEALS,-YY--,5,5,ANGIE,YY--Y,5.0,5.0,BUENA,GGGGG,0.0,0.0,,,,,,,,,5629,196,96.51803162195772,196,13,93.36734693877551,13,3,76.92307692307693,3,1,66.66666666666666,,,,,,
css_then_voi,76,MENON,3,True,3,9.7,SADIE,----Y,5,5,TENOR,-GGG-,2,2,MENON,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,367,93.48019186356369,367,4,98.9100817438692,4,1,75.0,,,,,,,,,
css_then_voi,77,TRASK,3,True,4,9.3,RAINE,YY---,5,4,BRATS,-GGYY,3,3,TRASH,GGGG-,1.0,1.0,TRASK,GGGGG,0.0,0.0,,,,,,,,,5629,171,96.96216024160597,171,2,98.83040935672514,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,78,CASIO,3,True,2,11.2,CANES,GG--Y,3,3,CASIO,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,2,99.96446971042813,2,1,50.0,,,,,,,,,,,,
css_then_voi,79,VOILA,3,True,3,9.7,REALS,--YG-,4,4,LAYLA,---GG,3,3,VOILA,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,41,99.27162906377687,41,3,92.6829268292683,3,1,66.66666666666666,,,,,,,,,
css_then_voi,80,AURAL,3,True,5,6.8,DANTE,-Y---,5,5,LIARS,Y-YY-,5,5,MORAL,--GGG,2.0,2.0,RURAL,-GGGG,1.0,1.0,AURAL,GGGGG,0.0,0.0,,,,,5629,386,93.14265411263102,386,8,97.92746113989638,8,2,75.0,2,1,50.0,1,1,0.0,,,
css_then_voi,81,LEGER,3,True,4,9.2,RACES,Y--G-,4,4,LITER,G--GG,2,2,LOVER,G--GG,2.0,2.0,LEGER,GGGGG,0.0,0.0,,,,,,,,,5629,143,97.45958429561202,143,7,95.1048951048951,7,3,57.14285714285714,3,1,66.66666666666666,,,,,,
css_then_voi,82,DALLY,3,True,3,9.5,ROSIE,-----,5,5,MANLY,-G-GG,2,2,DALLY,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,378,93.28477527091846,378,8,97.88359788359789,8,1,87.5,,,,,,,,,
css_then_voi,83,INIGO,3,True,4,7.2,AILES,-Y---,5,5,TONIC,-YYY-,5,4,ORION,Y-G-Y,4.0,4.0,INIGO,GGGGG,0.0,0.0,,,,,,,,,5629,148,97.37075857168236,148,9,93.91891891891892,9,1,88.88888888888889,1,1,0.0,,,,,,
css_then_voi,84,KRILL,3,True,4,7.6,PARTE,--Y--,5,5,IRONS,YG---,4,4,BRICK,-GG-Y,3.0,3.0,KRILL,GGGGG,0.0,0.0,,,,,,,,,5629,188,96.66015278024516,188,11,94.14893617021278,11,1,90.9090909090909,1,1,0.0,,,,,,
css_then_voi,85,SNIDE,3,True,4,9.6,HARES,---YY,5,5,SEINE,G-GYG,2,2,SNIPE,GGG-G,1.0,1.0,SNIDE,GGGGG,0.0,0.0,,,,,,,,,5629,111,98.02806892876177,111,2,98.1981981981982,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,86,LEWES,3,True,4,8.8,SIREN,Y--G-,4,4,MALES,--YGG,3,3,ELVES,YY-GG,3.0,3.0,LEWES,GGGGG,0.0,0.0,,,,,,,,,5629,151,97.31746313732457,151,11,92.71523178807946,11,1,90.9090909090909,1,1,0.0,,,,,,
css_then_voi,87,TAMER,3,True,2,10.9,ARIES,YY-G-,4,4,TAMER,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,70,98.7564398649849,70,1,98.57142857142858,,,,,,,,,,,,
css_then_voi,88,COTTA,3,True,2,11.2,CATES,GYG--,3,3,COTTA,GGGGG,0,0,,,,,,,,,,,,,,,,,5629,1,99.98223485521407,1,1,0.0,,,,,,,,,,,,
css_then_voi,89,CORBY,3,True,4,8.0,MATES,-----,5,5,COLIN,GG---,3,3,COCKY,GG--G,2.0,2.0,CORBY,GGGGG,0.0,0.0,,,,,,,,,5629,496,91.18848818617872,496,6,98.79032258064517,6,1,83.33333333333334,1,1,0.0,,,,,,
css_then_voi,90,POLIS,3,True,4,9.1,TASER,--Y--,5,5,LOINS,YGY-G,3,3,SOLIS,-GGGG,1.0,1.0,POLIS,GGGGG,0.0,0.0,,,,,,,,,5629,316,94.38621424764612,316,2,99.36708860759494,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,91,ROXAS,3,True,3,9.6,TAILS,-Y--G,4,4,SEARS,--YYG,4,4,ROXAS,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,98,98.25901581097885,98,6,93.87755102040816,6,1,83.33333333333334,,,,,,,,,
css_then_voi,92,RANCE,3,True,4,9.6,TALES,-G-Y-,4,4,MARNE,-GYYG,3,3,RANGE,GGG-G,1.0,1.0,RANCE,GGGGG,0.0,0.0,,,,,,,,,5629,65,98.84526558891456,65,2,96.92307692307692,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,93,CARON,3,True,4,9.9,SHARE,--YY-,5,4,AARON,-GGGG,1,1,BARON,-GGGG,1.0,1.0,CARON,GGGGG,0.0,0.0,,,,,,,,,5629,212,96.23378930538284,212,2,99.05660377358491,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,94,SURYA,3,True,4,8.1,RANCE,YY---,5,5,TIARA,---YG,4,4,BURMA,-GG-G,2.0,2.0,SURYA,GGGGG,0.0,0.0,,,,,,,,,5629,180,96.80227393853261,180,8,95.55555555555556,8,2,75.0,2,1,50.0,,,,,,
css_then_voi,95,AGGIE,3,True,4,6.699999999999999,REALS,-YY--,5,5,NAMED,-Y-Y-,5,5,WHEAT,--YY-,5.0,5.0,AGGIE,GGGGG,0.0,0.0,,,,,,,,,5629,155,97.24640255818085,155,12,92.25806451612904,12,3,75.0,3,1,66.66666666666666,,,,,,
css_then_voi,96,CAUSA,3,True,5,6.3,ARNIE,Y----,5,5,SALAH,YG-Y-,4,4,PASTA,-GY-G,3.0,3.0,FAFSA,-G-GG,2.0,2.0,CAUSA,GGGGG,0.0,0.0,,,,,5629,453,91.95238941197371,453,4,99.11699779249447,4,2,50.0,2,1,50.0,1,1,0.0,,,
css_then_voi,97,BAMBA,3,True,5,7.2,DATES,-G---,4,4,MARLA,YG--G,3,3,GAMMA,-GG-G,2.0,2.0,HAMZA,-GG-G,2.0,2.0,BAMBA,GGGGG,0.0,0.0,,,,,5629,274,95.13235032865518,274,3,98.90510948905109,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
css_then_voi,98,MAYNE,3,True,4,10.2,CATES,-G-Y-,4,4,MARNE,GG-GG,1,1,MAINE,GG-GG,1.0,1.0,MAYNE,GGGGG,0.0,0.0,,,,,,,,,5629,71,98.73867472019897,71,2,97.1830985915493,2,1,50.0,1,1,0.0,,,,,,
css_then_voi,99,BOGGS,3,True,5,7.1,SNORE,Y-Y--,5,5,COLTS,-G--G,3,3,DOBBS,-GY-G,3.0,3.0,BOGUS,GGG-G,1.0,1.0,BOGGS,GGGGG,0.0,0.0,,,,,5629,126,97.76159175697282,126,10,92.06349206349206,10,2,80.0,2,1,50.0,1,1,0.0,,,
css_then_voi,100,FINNS,3,False,7,-10.0,AIRES,-G--G,3,3,LINKS,-GG-G,2,2,MINDS,-GG-G,2.0,2.0,PINGS,-GG-G,2.0,2.0,HINTS,-GG-G,2.0,2.0,SINUS,-GG-G,2.0,2.0,5629,79,98.59655356191152,79,18,77.21518987341773,18,9,50.0,9,4,55.55555555555556,4,2,50.0,2,1,50.0
voi_then_css,1,PHOTO,1,True,4,7.4,HALOS,Y--Y-,5,4,TORCH,YY--Y,5,5,ETHNO,-YY-G,4.0,4.0,PHOTO,GGGGG,0.0,0.0,,,,,,,,,5629,65,98.84526558891456,65,4,93.84615384615384,4,1,75.0,1,1,0.0,,,,,,
voi_then_css,2,PARTY,1,True,4,10.1,LEARY,--YYG,4,3,TARDY,YGG-G,2,2,MARTY,-GGGG,1.0,1.0,PARTY,GGGGG,0.0,0.0,,,,,,,,,5629,17,99.69799253863918,17,2,88.23529411764706,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,3,TRICK,1,True,5,9.4,CHIRP,Y-GY-,4,4,ERICK,-GGGG,1,1,FRICK,-GGGG,1.0,1.0,BRICK,-GGGG,1.0,1.0,TRICK,GGGGG,0.0,0.0,,,,,5629,7,99.87564398649849,7,3,57.14285714285714,3,2,33.33333333333333,2,1,50.0,1,1,0.0,,,
voi_then_css,4,DIRTY,1,True,4,7.0,FUTON,--Y--,5,5,TEARS,Y--Y-,5,5,RIGHT,YG--Y,4.0,4.0,DIRTY,GGGGG,0.0,0.0,,,,,,,,,5629,467,91.70367738497069,467,8,98.28693790149893,8,1,87.5,1,1,0.0,,,,,,
voi_then_css,5,USUAL,1,True,4,7.3,CLINE,-Y---,5,5,TOLLS,--Y-Y,5,5,BASAL,--YGG,3.0,3.0,USUAL,GGGGG,0.0,0.0,,,,,,,,,5629,263,95.32776692130041,263,5,98.09885931558935,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,6,TRULY,1,True,4,7.6,HOGAN,-----,5,5,REELS,Y--G-,4,4,BURLY,-YYGG,3.0,3.0,TRULY,GGGGG,0.0,0.0,,,,,,,,,5629,1012,82.02167347663884,1012,7,99.30830039525692,7,1,85.71428571428571,1,1,0.0,,,,,,
voi_then_css,7,SPENT,1,True,4,9.0,OATHS,--Y-Y,5,5,STREP,GY-YY,4,4,SPELT,GGG-G,1.0,1.0,SPENT,GGGGG,0.0,0.0,,,,,,,,,5629,85,98.48996269319595,85,5,94.11764705882352,5,1,80.0,1,1,0.0,,,,,,
voi_then_css,8,PAUSE,1,True,4,9.4,FLESH,--YG-,4,4,ARISE,Y--GG,3,3,CAUSE,-GGGG,1.0,1.0,PAUSE,GGGGG,0.0,0.0,,,,,,,,,5629,60,98.9340913128442,60,6,90.0,6,1,83.33333333333334,1,1,0.0,,,,,,
voi_then_css,9,CRAZY,1,True,6,3.9,TALKS,-Y---,5,5,ARIAN,YG---,4,4,GRADE,-GG--,3.0,3.0,CRABB,GGG--,2.0,2.0,CRAMP,GGG--,2.0,2.0,CRAZY,GGGGG,0.0,0.0,5629,423,92.48534375555161,423,27,93.61702127659575,27,4,85.18518518518519,4,2,50.0,2,1,50.0,1,1,0.0
voi_then_css,10,BASES,1,True,5,9.2,PANES,-G-GG,2,2,RATES,-G-GG,2,2,SALES,YG-GG,2.0,2.0,CASES,-GGGG,1.0,1.0,BASES,GGGGG,0.0,0.0,,,,,5629,71,98.73867472019897,71,48,32.3943661971831,48,5,89.58333333333334,5,4,20.0,4,1,75.0,,,
voi_then_css,11,YOUNG,1,True,4,7.6,SUTRA,-Y---,5,5,GLUED,Y-G--,4,4,BOUGH,-GGY-,3.0,3.0,YOUNG,GGGGG,0.0,0.0,,,,,,,,,5629,80,98.5787884171256,80,9,88.75,9,1,88.88888888888889,1,1,0.0,,,,,,
voi_then_css,12,MEANS,1,True,4,9.1,OPIUM,----Y,5,5,MALES,GY-YG,3,3,MEATS,GGG-G,1.0,1.0,MEANS,GGGGG,0.0,0.0,,,,,,,,,5629,233,95.86072126487831,233,3,98.71244635193133,3,2,33.33333333333333,2,1,50.0,,,,,,
voi_then_css,13,TRUTH,1,True,3,9.7,WENCH,----G,4,4,TORAH,G-Y-G,3,3,TRUTH,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,85,98.48996269319595,85,2,97.6470588235294,2,1,50.0,,,,,,,,,
voi_then_css,14,FIRED,1,False,7,-10.0,CHIRP,--YY-,5,4,DARIO,Y-GY-,4,4,SIRED,-GGGG,1.0,1.0,MIRED,-GGGG,1.0,1.0,TIRED,-GGGG,1.0,1.0,WIRED,-GGGG,1.0,1.0,5629,197,96.50026647717179,197,8,95.93908629441624,8,4,50.0,4,3,25.0,3,2,33.33333333333333,2,1,50.0
voi_then_css,15,FOLKS,1,True,5,6.4,HYMAN,-----,5,5,SPIEL,Y---Y,5,5,BOLTS,-GG-G,2.0,2.0,FOLDS,GGG-G,1.0,1.0,FOLKS,GGGGG,0.0,0.0,,,,,5629,1326,76.44341801385681,1326,42,96.83257918552036,42,6,85.71428571428571,6,1,83.33333333333334,1,1,0.0,,,
voi_then_css,16,CHILE,1,True,4,7.699999999999999,NARCO,---Y-,5,5,CLUES,GY-Y-,4,4,CECIL,GY-YY,4.0,3.0,CHILE,GGGGG,0.0,0.0,,,,,,,,,5629,102,98.18795523183515,102,3,97.05882352941177,3,1,66.66666666666666,1,1,0.0,,,,,,
voi_then_css,17,BLACK,1,True,4,7.7,INBOX,--Y--,5,5,BEATS,G-G--,3,3,BRAGA,G-G--,3.0,3.0,BLACK,GGGGG,0.0,0.0,,,,,,,,,5629,216,96.16272872623912,216,6,97.22222222222221,6,1,83.33333333333334,1,1,0.0,,,,,,
voi_then_css,18,GRANT,1,True,3,9.3,CANDY,-YY--,5,4,LEARN,--GYY,4,4,GRANT,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,239,95.75413039616272,239,8,96.65271966527197,8,1,87.5,,,,,,,,,
voi_then_css,19,MEALS,1,True,5,7.1,SONIC,Y----,5,5,PELTS,-GY-G,3,3,LEEDS,YG--G,3.0,3.0,REALS,-GGGG,1.0,1.0,MEALS,GGGGG,0.0,0.0,,,,,5629,504,91.04636702789128,504,14,97.22222222222221,14,3,78.57142857142857,3,2,33.33333333333333,2,1,50.0,,,
voi_then_css,20,CREAM,1,True,5,7.2,BRASH,-GY--,4,4,ARIAN,-G-G-,3,3,TREAD,-GGG-,2.0,2.0,FREAK,-GGG-,2.0,2.0,CREAM,GGGGG,0.0,0.0,,,,,5629,49,99.12950790548943,49,10,79.59183673469387,10,4,60.0,4,2,50.0,2,1,50.0,,,
voi_then_css,21,AWAKE,1,True,4,7.7,GROIN,-----,5,5,TEAMS,-YG--,4,4,BLAKE,--GGG,2.0,2.0,AWAKE,GGGGG,0.0,0.0,,,,,,,,,5629,1077,80.8669390655534,1077,9,99.16434540389972,9,2,77.77777777777779,2,1,50.0,,,,,,
voi_then_css,22,OCCUR,1,True,4,8.2,LIBER,----G,4,4,ASTOR,---YG,4,4,ODOUR,G--GG,2.0,2.0,OCCUR,GGGGG,0.0,0.0,,,,,,,,,5629,53,99.05844732634571,53,2,96.22641509433963,2,1,50.0,1,1,0.0,,,,,,
voi_then_css,23,YEARS,1,True,4,8.6,BURKE,--Y-Y,5,5,DETER,-G--Y,4,4,YEARN,GGGG-,1.0,1.0,YEARS,GGGGG,0.0,0.0,,,,,,,,,5629,379,93.26701012613253,379,48,87.33509234828496,48,1,97.91666666666666,1,1,0.0,,,,,,
voi_then_css,24,GRADE,1,True,3,9.6,CEDAR,-YYYY,5,5,PARED,-YYYY,5,4,GRADE,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,22,99.60916681470954,22,5,77.27272727272727,5,1,80.0,,,,,,,,,
voi_then_css,25,CHILL,1,True,5,8.4,GLINT,-YG--,4,4,HAILS,Y-GG-,3,3,CHILE,GGGG-,1.0,1.0,CHILI,GGGG-,1.0,1.0,CHILL,GGGGG,0.0,0.0,,,,,5629,47,99.1650381950613,47,6,87.2340425531915,6,3,50.0,3,2,33.33333333333333,2,1,50.0,,,
voi_then_css,26,FLOOD,1,True,3,8.4,BRANT,-----,5,5,LOPES,YY---,5,4,FLOOD,GGGGG,0.0,0.0,,,,,,,,,,,,,5629,891,84.17125599573636,891,12,98.65319865319864,12,1,91.66666666666666,,,,,,,,,
